Infotrol,
15:24:47,jueves, 21 de enero de 2021,

,,,%Anode d1-5%,,,
21/01 14:57:47,-29,0,0,                    ,204,-33.88
21/01 14:57:48,-29,0,0,                    ,204,-33.88
21/01 14:57:49,-29,0,0,                    ,204,-35.09
21/01 14:57:50,-29,0,0,                    ,204,-35.09
21/01 14:57:51,-29,0,0,                    ,204,-35.09
21/01 14:57:52,-28,0,0,                    ,206,-35.09
21/01 14:57:53,-28,0,0,                    ,206,-35.09
21/01 14:57:54,-28,0,0,                    ,206,-33.88
21/01 14:57:55,-28,0,0,                    ,206,-33.88
21/01 14:57:56,-28,0,0,                    ,208,-33.88
21/01 14:57:57,-28,0,0,                    ,208,-33.88
21/01 14:57:58,-28,0,0,                    ,208,-33.88
21/01 14:57:59,-31,0,0,                    ,209,-33.88
21/01 14:58:00,-31,0,0,                    ,209,-37.51
21/01 14:58:01,-31,0,0,                    ,209,-37.51
21/01 14:58:02,-31,0,0,                    ,209,-37.51
21/01 14:58:03,-28,0,0,                    ,211,-37.51
21/01 14:58:04,-28,0,0,                    ,211,-37.51
21/01 14:58:05,-28,0,0,                    ,211,-33.88
21/01 14:58:06,-28,0,0,                    ,211,-33.88
21/01 14:58:07,-28,0,0,                    ,211,-33.88
21/01 14:58:08,-28,0,0,                    ,212,-33.88
21/01 14:58:09,-28,0,0,                    ,212,-33.88
21/01 14:58:10,-31,0,0,                    ,214,-33.88
21/01 14:58:11,-31,0,0,                    ,214,-33.88
21/01 14:58:12,-31,0,0,                    ,214,-37.51
21/01 14:58:13,-31,0,0,                    ,214,-37.51
21/01 14:58:14,-31,0,0,                    ,214,-37.51
21/01 14:58:15,-31,0,0,                    ,214,-37.51
21/01 14:58:16,-31,0,0,                    ,214,-37.51
21/01 14:58:17,-28,0,0,                    ,216,-37.51
21/01 14:58:18,-28,0,0,                    ,216,-37.51
21/01 14:58:19,-29,0,0,                    ,217,-33.88
21/01 14:58:20,-29,0,0,                    ,217,-33.88
21/01 14:58:21,-29,0,0,                    ,217,-35.09
21/01 14:58:22,-29,0,0,                    ,217,-35.09
21/01 14:58:23,-28,0,0,                    ,219,-35.09
21/01 14:58:24,-28,0,0,                    ,219,-35.09
21/01 14:58:25,-28,0,0,                    ,219,-33.88
21/01 14:58:26,-28,0,0,                    ,219,-33.88
21/01 14:58:27,-28,0,0,                    ,219,-33.88
21/01 14:58:28,-28,0,0,                    ,219,-33.88
21/01 14:58:30,-28,0,0,                    ,221,-33.88
21/01 14:58:31,-28,0,0,                    ,221,-33.88
21/01 14:58:32,-31,0,0,                    ,222,-33.88
21/01 14:58:33,-31,0,0,                    ,222,-33.88
21/01 14:58:34,-31,0,0,                    ,222,-37.51
21/01 14:58:35,-31,0,0,                    ,222,-37.51
21/01 14:58:36,-31,0,0,                    ,222,-37.51
21/01 14:58:37,-28,0,0,                    ,224,-37.51
21/01 14:58:38,-28,0,0,                    ,224,-37.51
21/01 14:58:39,-28,0,0,                    ,224,-33.88
21/01 14:58:40,-28,0,0,                    ,224,-33.88
21/01 14:58:41,-28,0,0,                    ,224,-33.88
21/01 14:58:42,-33,0,0,                    ,226,-33.88
21/01 14:58:43,-33,0,0,                    ,226,-39.93
21/01 14:58:44,-39,0,0,                    ,227,-39.93
21/01 14:58:45,-39,0,0,                    ,227,-39.93
21/01 14:58:46,-39,0,0,                    ,227,-47.19
21/01 14:58:47,-39,0,0,                    ,227,-47.19
21/01 14:58:48,-39,0,0,                    ,227,-47.19
21/01 14:58:49,-39,0,0,                    ,229,-47.19
21/01 14:58:50,-39,0,0,                    ,229,-47.19
21/01 14:58:51,-39,0,0,                    ,229,-47.19
21/01 14:58:52,-39,0,0,                    ,229,-47.19
21/01 14:58:53,-39,0,0,                    ,229,-47.19
21/01 14:58:54,-39,0,0,                    ,229,-47.19
21/01 14:58:55,-39,0,0,                    ,229,-47.19
21/01 14:58:56,-39,0,0,                    ,232,-47.19
21/01 14:58:57,-39,0,0,                    ,232,-47.19
21/01 14:58:58,-39,0,0,                    ,232,-47.19
21/01 14:58:59,-39,0,0,                    ,232,-47.19
21/01 14:59:00,-39,0,0,                    ,232,-47.19
21/01 14:59:01,-39,0,0,                    ,232,-47.19
21/01 14:59:02,-35,0,0,                    ,234,-47.19
21/01 14:59:03,-35,0,0,                    ,234,-47.19
21/01 14:59:04,-38,0,0,                    ,235,-42.35
21/01 14:59:05,-38,0,0,                    ,235,-42.35
21/01 14:59:06,-38,0,0,                    ,235,-45.98
21/01 14:59:07,-38,0,0,                    ,235,-45.98
21/01 14:59:08,-38,0,0,                    ,235,-45.98
21/01 14:59:09,-38,0,0,                    ,237,-45.98
21/01 14:59:10,-38,0,0,                    ,237,-45.98
21/01 14:59:11,-38,0,0,                    ,237,-45.98
21/01 14:59:12,-38,0,0,                    ,237,-45.98
21/01 14:59:13,-38,0,0,                    ,239,-45.98
21/01 14:59:14,-38,0,0,                    ,239,-45.98
21/01 14:59:15,-38,0,0,                    ,239,-45.98
21/01 14:59:16,-38,0,0,                    ,239,-45.98
21/01 14:59:17,-38,0,0,                    ,239,-45.98
21/01 14:59:18,-33,0,0,                    ,240,-45.98
21/01 14:59:19,-33,0,0,                    ,240,-39.93
21/01 14:59:20,-33,0,0,                    ,240,-39.93
21/01 14:59:21,-33,0,0,                    ,240,-39.93
21/01 14:59:22,-33,0,0,                    ,242,-39.93
21/01 14:59:23,-33,0,0,                    ,242,-39.93
21/01 14:59:24,-33,0,0,                    ,242,-39.93
21/01 14:59:25,-33,0,0,                    ,242,-39.93
21/01 14:59:26,-33,0,0,                    ,242,-39.93
21/01 14:59:27,-38,0,0,                    ,244,-39.93
21/01 14:59:28,-38,0,0,                    ,244,-39.93
21/01 14:59:29,-38,0,0,                    ,245,-45.98
21/01 14:59:30,-38,0,0,                    ,245,-45.98
21/01 14:59:31,-38,0,0,                    ,245,-45.98
21/01 14:59:32,-38,0,0,                    ,245,-45.98
21/01 14:59:33,-38,0,0,                    ,247,-45.98
21/01 14:59:34,-38,0,0,                    ,247,-45.98
21/01 14:59:35,-38,0,0,                    ,247,-45.98
21/01 14:59:36,-38,0,0,                    ,247,-45.98
21/01 14:59:37,-38,0,0,                    ,247,-45.98
21/01 14:59:38,-33,0,0,                    ,249,-45.98
21/01 14:59:39,-33,0,0,                    ,249,-45.98
21/01 14:59:40,-33,0,0,                    ,250,-39.93
21/01 14:59:42,-33,0,0,                    ,250,-39.93
21/01 14:59:43,-33,0,0,                    ,250,-39.93
21/01 14:59:44,-33,0,0,                    ,250,-39.93
21/01 14:59:45,-33,0,0,                    ,250,-39.93
21/01 14:59:46,-33,0,0,                    ,250,-39.93
21/01 14:59:47,-33,0,0,                    ,250,-39.93
21/01 14:59:48,-33,0,0,                    ,250,-39.93
21/01 14:59:49,-33,0,0,                    ,250,-39.93
21/01 14:59:50,-34,0,0,                    ,252,-39.93
21/01 14:59:51,-34,0,0,                    ,252,-39.93
21/01 14:59:52,-34,0,0,                    ,253,-41.14
21/01 14:59:53,-34,0,0,                    ,253,-41.14
21/01 14:59:54,-34,0,0,                    ,255,-41.14
21/01 14:59:55,-34,0,0,                    ,255,-41.14
21/01 14:59:56,-34,0,0,                    ,255,-41.14
21/01 14:59:57,-34,0,0,                    ,255,-41.14
21/01 14:59:58,-34,0,0,                    ,255,-41.14
21/01 14:59:59,-38,0,0,                    ,257,-41.14
21/01 15:00:00,-38,0,0,                    ,257,-45.98
21/01 15:00:01,-38,0,0,                    ,258,-45.98
21/01 15:00:02,-38,0,0,                    ,258,-45.98
21/01 15:00:03,-38,0,0,                    ,258,-45.98
21/01 15:00:04,-38,0,0,                    ,258,-45.98
21/01 15:00:05,-38,0,0,                    ,260,-45.98
21/01 15:00:06,-38,0,0,                    ,260,-45.98
21/01 15:00:07,-38,0,0,                    ,260,-45.98
21/01 15:00:08,-38,0,0,                    ,260,-45.98
21/01 15:00:09,-38,0,0,                    ,260,-45.98
21/01 15:00:10,-38,0,0,                    ,260,-45.98
21/01 15:00:11,-38,0,0,                    ,260,-45.98
21/01 15:00:12,-39,0,0,                    ,262,-45.98
21/01 15:00:13,-39,0,0,                    ,262,-45.98
21/01 15:00:14,-39,0,0,                    ,263,-47.19
21/01 15:00:15,-39,0,0,                    ,263,-47.19
21/01 15:00:16,-39,0,0,                    ,263,-47.19
21/01 15:00:17,-39,0,0,                    ,263,-47.19
21/01 15:00:18,-39,0,0,                    ,263,-47.19
21/01 15:00:19,-33,0,0,                    ,265,-47.19
21/01 15:00:20,-33,0,0,                    ,265,-39.93
21/01 15:00:21,-33,0,0,                    ,265,-39.93
21/01 15:00:22,-33,0,0,                    ,265,-39.93
21/01 15:00:23,-32,0,0,                    ,267,-39.93
21/01 15:00:24,-32,0,0,                    ,267,-39.93
21/01 15:00:25,-32,0,0,                    ,267,-38.72
21/01 15:00:26,-32,0,0,                    ,267,-38.72
21/01 15:00:27,-32,0,0,                    ,267,-38.72
21/01 15:00:28,-32,0,0,                    ,268,-38.72
21/01 15:00:29,-32,0,0,                    ,268,-38.72
21/01 15:00:30,-37,0,0,                    ,270,-38.72
21/01 15:00:31,-37,0,0,                    ,270,-38.72
21/01 15:00:32,-37,0,0,                    ,270,-44.77
21/01 15:00:33,-37,0,0,                    ,270,-44.77
21/01 15:00:34,-37,0,0,                    ,270,-44.77
21/01 15:00:35,-37,0,0,                    ,270,-44.77
21/01 15:00:36,-37,0,0,                    ,270,-44.77
21/01 15:00:37,-37,0,0,                    ,272,-44.77
21/01 15:00:38,-37,0,0,                    ,272,-44.77
21/01 15:00:39,-32,0,0,                    ,273,-44.77
21/01 15:00:40,-32,0,0,                    ,273,-44.77
21/01 15:00:41,-32,0,0,                    ,273,-38.72
21/01 15:00:42,-32,0,0,                    ,273,-38.72
21/01 15:00:43,-32,0,0,                    ,273,-38.72
21/01 15:00:44,-33,0,0,                    ,275,-38.72
21/01 15:00:45,-33,0,0,                    ,275,-39.93
21/01 15:00:46,-33,0,0,                    ,276,-39.93
21/01 15:00:47,-33,0,0,                    ,276,-39.93
21/01 15:00:48,-32,0,0,                    ,277,-39.93
21/01 15:00:49,-32,0,0,                    ,277,-39.93
21/01 15:00:50,-32,0,0,                    ,278,-38.72
21/01 15:00:51,-32,0,0,                    ,278,-38.72
21/01 15:00:53,-32,0,0,                    ,278,-38.72
21/01 15:00:54,-32,0,0,                    ,278,-38.72
21/01 15:00:55,-32,0,0,                    ,278,-38.72
21/01 15:00:56,-32,0,0,                    ,278,-38.72
21/01 15:00:57,-32,0,0,                    ,278,-38.72
21/01 15:00:58,-36,0,0,                    ,281,-38.72
21/01 15:00:59,-36,0,0,                    ,281,-38.72
21/01 15:01:00,-36,0,0,                    ,281,-43.56
21/01 15:01:01,-36,0,0,                    ,281,-43.56
21/01 15:01:02,-33,0,0,                    ,282,-43.56
21/01 15:01:03,-33,0,0,                    ,282,-43.56
21/01 15:01:04,-33,0,0,                    ,282,-39.93
21/01 15:01:05,-37,0,0,                    ,283,-39.93
21/01 15:01:06,-37,0,0,                    ,283,-44.77
21/01 15:01:07,-37,0,0,                    ,283,-44.77
21/01 15:01:08,-37,0,0,                    ,283,-44.77
21/01 15:01:09,-37,0,0,                    ,285,-44.77
21/01 15:01:10,-37,0,0,                    ,285,-44.77
21/01 15:01:11,-32,0,0,                    ,286,-44.77
21/01 15:01:12,-32,0,0,                    ,286,-44.77
21/01 15:01:13,-32,0,0,                    ,286,-38.72
21/01 15:01:14,-32,0,0,                    ,286,-38.72
21/01 15:01:15,-32,0,0,                    ,286,-38.72
21/01 15:01:16,-39,0,0,                    ,288,-38.72
21/01 15:01:17,-39,0,0,                    ,288,-47.19
21/01 15:01:18,-39,0,0,                    ,288,-47.19
21/01 15:01:19,-39,0,0,                    ,288,-47.19
21/01 15:01:20,-39,0,0,                    ,288,-47.19
21/01 15:01:21,-39,0,0,                    ,288,-47.19
21/01 15:01:22,-39,0,0,                    ,288,-47.19
21/01 15:01:23,-33,0,0,                    ,290,-47.19
21/01 15:01:24,-33,0,0,                    ,290,-39.93
21/01 15:01:25,-32,0,0,                    ,291,-39.93
21/01 15:01:26,-32,0,0,                    ,291,-38.72
21/01 15:01:27,-32,0,0,                    ,291,-38.72
21/01 15:01:28,-32,0,0,                    ,291,-38.72
21/01 15:01:29,-36,0,0,                    ,293,-38.72
21/01 15:01:30,-36,0,0,                    ,293,-38.72
21/01 15:01:31,-36,0,0,                    ,293,-43.56
21/01 15:01:32,-36,0,0,                    ,293,-43.56
21/01 15:01:33,-37,0,0,                    ,295,-43.56
21/01 15:01:34,-37,0,0,                    ,295,-43.56
21/01 15:01:35,-37,0,0,                    ,296,-44.77
21/01 15:01:36,-37,0,0,                    ,296,-44.77
21/01 15:01:37,-37,0,0,                    ,296,-44.77
21/01 15:01:38,-37,0,0,                    ,296,-44.77
21/01 15:01:39,-37,0,0,                    ,296,-44.77
21/01 15:01:40,-37,0,0,                    ,296,-44.77
21/01 15:01:41,-37,0,0,                    ,298,-44.77
21/01 15:01:42,-37,0,0,                    ,298,-44.77
21/01 15:01:43,-37,0,0,                    ,298,-44.77
21/01 15:01:44,-37,0,0,                    ,298,-44.77
21/01 15:01:45,-37,0,0,                    ,298,-44.77
21/01 15:01:46,-37,0,0,                    ,298,-44.77
21/01 15:01:47,-37,0,0,                    ,298,-44.77
21/01 15:01:48,-36,0,0,                    ,301,-44.77
21/01 15:01:49,-36,0,0,                    ,301,-43.56
21/01 15:01:50,-36,0,0,                    ,301,-43.56
21/01 15:01:51,-36,0,0,                    ,301,-43.56
21/01 15:01:52,-36,0,0,                    ,301,-43.56
21/01 15:01:53,-36,0,0,                    ,301,-43.56
21/01 15:01:54,-46,0,0,                    ,303,-43.56
21/01 15:01:55,-46,0,0,                    ,303,-43.56
21/01 15:01:56,-34,0,0,                    ,304,-55.66
21/01 15:01:57,-34,0,0,                    ,304,-55.66
21/01 15:01:58,-40,0,0,                    ,305,-41.14
21/01 15:01:59,-40,0,0,                    ,305,-41.14
21/01 15:02:00,-40,0,0,                    ,306,-48.4
21/01 15:02:01,-40,0,0,                    ,306,-48.4
21/01 15:02:02,-40,0,0,                    ,306,-48.4
21/01 15:02:04,-40,0,0,                    ,306,-48.4
21/01 15:02:05,-40,0,0,                    ,306,-48.4
21/01 15:02:06,-40,0,0,                    ,306,-48.4
21/01 15:02:07,-40,0,0,                    ,306,-48.4
21/01 15:02:08,-30,0,0,                    ,308,-48.4
21/01 15:02:09,-30,0,0,                    ,308,-36.3
21/01 15:02:10,-35,0,0,                    ,309,-36.3
21/01 15:02:11,-35,0,0,                    ,309,-42.35
21/01 15:02:12,-35,0,0,                    ,309,-42.35
21/01 15:02:13,-35,0,0,                    ,309,-42.35
21/01 15:02:14,-35,0,0,                    ,311,-42.35
21/01 15:02:15,-35,0,0,                    ,311,-42.35
21/01 15:02:16,-35,0,0,                    ,311,-42.35
21/01 15:02:17,-35,0,0,                    ,311,-42.35
21/01 15:02:18,-25,0,0,                    ,313,-42.35
21/01 15:02:19,-25,0,0,                    ,313,-42.35
21/01 15:02:20,-25,0,0,                    ,313,-30.25
21/01 15:02:21,-25,0,0,                    ,313,-30.25
21/01 15:02:22,-36,0,0,                    ,314,-30.25
21/01 15:02:23,-36,0,0,                    ,314,-30.25
21/01 15:02:24,-36,0,0,                    ,314,-43.56
21/01 15:02:25,-36,0,0,                    ,314,-43.56
21/01 15:02:26,-36,0,0,                    ,314,-43.56
21/01 15:02:27,-20,0,0,                    ,316,-43.56
21/01 15:02:28,-20,0,0,                    ,316,-24.2
21/01 15:02:29,-20,0,0,                    ,316,-24.2
21/01 15:02:30,-20,0,0,                    ,316,-24.2
21/01 15:02:31,-20,0,0,                    ,316,-24.2
21/01 15:02:32,-20,0,0,                    ,316,-24.2
21/01 15:02:33,-22,0,0,                    ,319,-24.2
21/01 15:02:34,-22,0,0,                    ,319,-24.2
21/01 15:02:35,-22,0,0,                    ,319,-26.62
21/01 15:02:36,-22,0,0,                    ,319,-26.62
21/01 15:02:37,-22,0,0,                    ,319,-26.62
21/01 15:02:38,-22,0,0,                    ,319,-26.62
21/01 15:02:39,-20,0,0,                    ,321,-26.62
21/01 15:02:40,-20,0,0,                    ,321,-26.62
21/01 15:02:41,-22,0,0,                    ,322,-24.2
21/01 15:02:42,-22,0,0,                    ,322,-24.2
21/01 15:02:43,-22,0,0,                    ,322,-26.62
21/01 15:02:44,-22,0,0,                    ,323,-26.62
21/01 15:02:45,-22,0,0,                    ,323,-26.62
21/01 15:02:46,-22,0,0,                    ,324,-26.62
21/01 15:02:47,-22,0,0,                    ,324,-26.62
21/01 15:02:48,-22,0,0,                    ,324,-26.62
21/01 15:02:49,-22,0,0,                    ,324,-26.62
21/01 15:02:50,-20,0,0,                    ,326,-26.62
21/01 15:02:51,-20,0,0,                    ,326,-26.62
21/01 15:02:52,-20,0,0,                    ,326,-24.2
21/01 15:02:53,-20,0,0,                    ,326,-24.2
21/01 15:02:54,-22,0,0,                    ,327,-24.2
21/01 15:02:55,-22,0,0,                    ,327,-24.2
21/01 15:02:56,-22,0,0,                    ,327,-26.62
21/01 15:02:57,-22,0,0,                    ,327,-26.62
21/01 15:02:58,-20,0,0,                    ,329,-26.62
21/01 15:02:59,-20,0,0,                    ,329,-26.62
21/01 15:03:00,-20,0,0,                    ,329,-24.2
21/01 15:03:01,-20,0,0,                    ,329,-24.2
21/01 15:03:02,-23,0,0,                    ,331,-24.2
21/01 15:03:03,-23,0,0,                    ,331,-24.2
21/01 15:03:04,-23,0,0,                    ,331,-27.83
21/01 15:03:05,-23,0,0,                    ,331,-27.83
21/01 15:03:06,-23,0,0,                    ,332,-27.83
21/01 15:03:07,-23,0,0,                    ,332,-27.83
21/01 15:03:08,-23,0,0,                    ,332,-27.83
21/01 15:03:09,-23,0,0,                    ,332,-27.83
21/01 15:03:10,-23,0,0,                    ,332,-27.83
21/01 15:03:11,-20,0,0,                    ,334,-27.83
21/01 15:03:12,-20,0,0,                    ,334,-24.2
21/01 15:03:13,-20,0,0,                    ,334,-24.2
21/01 15:03:14,-20,0,0,                    ,334,-24.2
21/01 15:03:16,-20,0,0,                    ,336,-24.2
21/01 15:03:17,-20,0,0,                    ,336,-24.2
21/01 15:03:18,-20,0,0,                    ,336,-24.2
21/01 15:03:19,-20,0,0,                    ,336,-24.2
21/01 15:03:20,-20,0,0,                    ,337,-24.2
21/01 15:03:21,-20,0,0,                    ,337,-24.2
21/01 15:03:22,-20,0,0,                    ,337,-24.2
21/01 15:03:23,-20,0,0,                    ,337,-24.2
21/01 15:03:24,-20,0,0,                    ,339,-24.2
21/01 15:03:25,-20,0,0,                    ,339,-24.2
21/01 15:03:26,-20,0,0,                    ,339,-24.2
21/01 15:03:27,-20,0,0,                    ,339,-24.2
21/01 15:03:28,-23,0,0,                    ,341,-24.2
21/01 15:03:29,-23,0,0,                    ,341,-24.2
21/01 15:03:30,-23,0,0,                    ,341,-27.83
21/01 15:03:31,-23,0,0,                    ,341,-27.83
21/01 15:03:32,-20,0,0,                    ,342,-27.83
21/01 15:03:33,-20,0,0,                    ,342,-27.83
21/01 15:03:34,-20,0,0,                    ,342,-24.2
21/01 15:03:35,-20,0,0,                    ,342,-24.2
21/01 15:03:36,-22,0,0,                    ,344,-24.2
21/01 15:03:37,-22,0,0,                    ,344,-24.2
21/01 15:03:38,-22,0,0,                    ,344,-26.62
21/01 15:03:39,-22,0,0,                    ,344,-26.62
21/01 15:03:40,-22,0,0,                    ,344,-26.62
21/01 15:03:41,-22,0,0,                    ,346,-26.62
21/01 15:03:42,-22,0,0,                    ,346,-26.62
21/01 15:03:43,-22,0,0,                    ,346,-26.62
21/01 15:03:44,-22,0,0,                    ,346,-26.62
21/01 15:03:45,-20,0,0,                    ,347,-26.62
21/01 15:03:46,-20,0,0,                    ,347,-24.2
21/01 15:03:47,-20,0,0,                    ,347,-24.2
21/01 15:03:48,-20,0,0,                    ,347,-24.2
21/01 15:03:49,-20,0,0,                    ,349,-24.2
21/01 15:03:50,-20,0,0,                    ,349,-24.2
21/01 15:03:51,-20,0,0,                    ,350,-24.2
21/01 15:03:52,-20,0,0,                    ,350,-24.2
21/01 15:03:53,-20,0,0,                    ,350,-24.2
21/01 15:03:54,-20,0,0,                    ,350,-24.2
21/01 15:03:55,-20,0,0,                    ,350,-24.2
21/01 15:03:56,-20,0,0,                    ,352,-24.2
21/01 15:03:57,-20,0,0,                    ,352,-24.2
21/01 15:03:58,-20,0,0,                    ,352,-24.2
21/01 15:03:59,-20,0,0,                    ,352,-24.2
21/01 15:04:00,-23,0,0,                    ,354,-24.2
21/01 15:04:01,-23,0,0,                    ,354,-24.2
21/01 15:04:02,-23,0,0,                    ,354,-27.83
21/01 15:04:03,-23,0,0,                    ,354,-27.83
21/01 15:04:04,-20,0,0,                    ,355,-27.83
21/01 15:04:05,-20,0,0,                    ,355,-27.83
21/01 15:04:06,-20,0,0,                    ,356,-24.2
21/01 15:04:07,-20,0,0,                    ,356,-24.2
21/01 15:04:08,-22,0,0,                    ,357,-24.2
21/01 15:04:09,-22,0,0,                    ,357,-24.2
21/01 15:04:10,-22,0,0,                    ,357,-26.62
21/01 15:04:11,-22,0,0,                    ,357,-26.62
21/01 15:04:12,-22,0,0,                    ,357,-26.62
21/01 15:04:13,-22,0,0,                    ,359,-26.62
21/01 15:04:14,-22,0,0,                    ,359,-26.62
21/01 15:04:15,-20,0,0,                    ,360,-26.62
21/01 15:04:16,-20,0,0,                    ,360,-26.62
21/01 15:04:17,-20,0,0,                    ,360,-24.2
21/01 15:04:18,-20,0,0,                    ,360,-24.2
21/01 15:04:19,-20,0,0,                    ,360,-24.2
21/01 15:04:21,-20,0,0,                    ,360,-24.2
21/01 15:04:22,-23,0,0,                    ,362,-24.2
21/01 15:04:23,-23,0,0,                    ,362,-24.2
21/01 15:04:24,-23,0,0,                    ,362,-27.83
21/01 15:04:25,-23,0,0,                    ,362,-27.83
21/01 15:04:26,-23,0,0,                    ,362,-27.83
21/01 15:04:27,-20,0,0,                    ,364,-27.83
21/01 15:04:28,-20,0,0,                    ,364,-24.2
21/01 15:04:29,-20,0,0,                    ,365,-24.2
21/01 15:04:30,-20,0,0,                    ,365,-24.2
21/01 15:04:31,-20,0,0,                    ,365,-24.2
21/01 15:04:32,-20,0,0,                    ,365,-24.2
21/01 15:04:33,-20,0,0,                    ,365,-24.2
21/01 15:04:34,-20,0,0,                    ,365,-24.2
21/01 15:04:35,-23,0,0,                    ,367,-24.2
21/01 15:04:36,-23,0,0,                    ,367,-24.2
21/01 15:04:37,-23,0,0,                    ,367,-27.83
21/01 15:04:38,-23,0,0,                    ,367,-27.83
21/01 15:04:39,-20,0,0,                    ,369,-27.83
21/01 15:04:40,-20,0,0,                    ,369,-27.83
21/01 15:04:41,-23,0,0,                    ,370,-24.2
21/01 15:04:42,-23,0,0,                    ,370,-24.2
21/01 15:04:43,-23,0,0,                    ,370,-27.83
21/01 15:04:44,-23,0,0,                    ,370,-27.83
21/01 15:04:45,-23,0,0,                    ,370,-27.83
21/01 15:04:46,-23,0,0,                    ,372,-27.83
21/01 15:04:47,-23,0,0,                    ,372,-27.83
21/01 15:04:48,-20,0,0,                    ,373,-27.83
21/01 15:04:49,-20,0,0,                    ,373,-27.83
21/01 15:04:50,-20,0,0,                    ,373,-24.2
21/01 15:04:51,-20,0,0,                    ,373,-24.2
21/01 15:04:52,-20,0,0,                    ,373,-24.2
21/01 15:04:53,-20,0,0,                    ,373,-24.2
21/01 15:04:54,-23,0,0,                    ,375,-24.2
21/01 15:04:55,-23,0,0,                    ,375,-24.2
21/01 15:04:56,-23,0,0,                    ,375,-27.83
21/01 15:04:57,-23,0,0,                    ,375,-27.83
21/01 15:04:58,-20,0,0,                    ,377,-27.83
21/01 15:04:59,-20,0,0,                    ,377,-27.83
21/01 15:05:00,-20,0,0,                    ,378,-24.2
21/01 15:05:01,-20,0,0,                    ,378,-24.2
21/01 15:05:02,-20,0,0,                    ,378,-24.2
21/01 15:05:03,-20,0,0,                    ,378,-24.2
21/01 15:05:04,-20,0,0,                    ,378,-24.2
21/01 15:05:05,-23,0,0,                    ,379,-24.2
21/01 15:05:06,-23,0,0,                    ,379,-27.83
21/01 15:05:07,-23,0,0,                    ,380,-27.83
21/01 15:05:08,-23,0,0,                    ,380,-27.83
21/01 15:05:09,-23,0,0,                    ,380,-27.83
21/01 15:05:10,-23,0,0,                    ,380,-27.83
21/01 15:05:11,-25,0,0,                    ,382,-27.83
21/01 15:05:12,-25,0,0,                    ,382,-27.83
21/01 15:05:13,-25,0,0,                    ,382,-30.25
21/01 15:05:14,-34,0,0,                    ,383,-30.25
21/01 15:05:15,-34,0,0,                    ,383,-41.14
21/01 15:05:16,-34,0,0,                    ,383,-41.14
21/01 15:05:17,-34,0,0,                    ,383,-41.14
21/01 15:05:18,-34,0,0,                    ,385,-41.14
21/01 15:05:19,-34,0,0,                    ,385,-41.14
21/01 15:05:20,-34,0,0,                    ,385,-41.14
21/01 15:05:21,-34,0,0,                    ,385,-41.14
21/01 15:05:22,-34,0,0,                    ,385,-41.14
21/01 15:05:23,-34,0,0,                    ,385,-41.14
21/01 15:05:24,-26,0,0,                    ,387,-41.14
21/01 15:05:25,-26,0,0,                    ,387,-31.46
21/01 15:05:26,-26,0,0,                    ,388,-31.46
21/01 15:05:27,-26,0,0,                    ,388,-31.46
21/01 15:05:28,-26,0,0,                    ,388,-31.46
21/01 15:05:29,-26,0,0,                    ,388,-31.46
21/01 15:05:30,-27,0,0,                    ,390,-31.46
21/01 15:05:32,-27,0,0,                    ,390,-31.46
21/01 15:05:33,-27,0,0,                    ,390,-32.67
21/01 15:05:34,-27,0,0,                    ,390,-32.67
21/01 15:05:35,-27,0,0,                    ,390,-32.67
21/01 15:05:36,-27,0,0,                    ,390,-32.67
21/01 15:05:37,-35,0,0,                    ,392,-32.67
21/01 15:05:38,-35,0,0,                    ,392,-32.67
21/01 15:05:39,-35,0,0,                    ,393,-42.35
21/01 15:05:40,-35,0,0,                    ,393,-42.35
21/01 15:05:41,-35,0,0,                    ,393,-42.35
21/01 15:05:42,-35,0,0,                    ,393,-42.35
21/01 15:05:43,-27,0,0,                    ,395,-42.35
21/01 15:05:44,-27,0,0,                    ,395,-42.35
21/01 15:05:45,-35,0,0,                    ,396,-32.67
21/01 15:05:46,-35,0,0,                    ,396,-32.67
21/01 15:05:47,-35,0,0,                    ,396,-42.35
21/01 15:05:48,-35,0,0,                    ,396,-42.35
21/01 15:05:49,-35,0,0,                    ,396,-42.35
21/01 15:05:50,-35,0,0,                    ,397,-42.35
21/01 15:05:51,-35,0,0,                    ,397,-42.35
21/01 15:05:52,-35,0,0,                    ,398,-42.35
21/01 15:05:53,-35,0,0,                    ,398,-42.35
21/01 15:05:54,-35,0,0,                    ,398,-42.35
21/01 15:05:55,-35,0,0,                    ,398,-42.35
21/01 15:05:56,-26,0,0,                    ,400,-42.35
21/01 15:05:57,-26,0,0,                    ,400,-42.35
21/01 15:05:58,-35,0,0,                    ,401,-31.46
21/01 15:05:59,-35,0,0,                    ,401,-31.46
21/01 15:06:00,-35,0,0,                    ,401,-42.35
21/01 15:06:01,-35,0,0,                    ,401,-42.35
21/01 15:06:02,-35,0,0,                    ,401,-42.35
21/01 15:06:03,-35,0,0,                    ,401,-42.35
21/01 15:06:04,-35,0,0,                    ,403,-42.35
21/01 15:06:05,-35,0,0,                    ,403,-42.35
21/01 15:06:06,-35,0,0,                    ,403,-42.35
21/01 15:06:07,-35,0,0,                    ,403,-42.35
21/01 15:06:08,-35,0,0,                    ,403,-42.35
21/01 15:06:09,-35,0,0,                    ,405,-42.35
21/01 15:06:10,-35,0,0,                    ,405,-42.35
21/01 15:06:11,-35,0,0,                    ,406,-42.35
