Infotrol,
13:09:09,jueves, 21 de enero de 2021,

,,,%Anode d1-5%,,,

,VP,VP,VP,                    ,VP,VP
,00108 RSSI          ,00108 Inc_m         ,00108 Inc_max       ,                    ,00108 Num_Pkt       ,00108 Ianode        
21/01 12:33:15,-34,0,0,                    ,500,-37.51
21/01 12:33:16,-34,0,0,                    ,500,-41.14
21/01 12:33:17,-34,0,0,                    ,500,-41.14
21/01 12:33:18,-34,0,0,                    ,500,-41.14
21/01 12:33:19,-27,0,0,                    ,502,-41.14
21/01 12:33:21,-27,0,0,                    ,502,-32.67
21/01 12:33:22,-27,0,0,                    ,502,-32.67
21/01 12:33:23,-27,0,0,                    ,502,-32.67
21/01 12:33:24,-27,0,0,                    ,502,-32.67
21/01 12:33:25,-27,0,0,                    ,502,-32.67
21/01 12:33:26,-33,0,0,                    ,504,-32.67
21/01 12:33:27,-33,0,0,                    ,504,-32.67
21/01 12:33:28,-27,0,0,                    ,505,-39.93
21/01 12:33:29,-27,0,0,                    ,505,-39.93
21/01 12:33:30,-27,0,0,                    ,505,-32.67
21/01 12:33:31,-27,0,0,                    ,505,-32.67
21/01 12:33:32,-32,0,0,                    ,507,-32.67
21/01 12:33:33,-32,0,0,                    ,507,-32.67
21/01 12:33:34,-31,0,0,                    ,508,-38.72
21/01 12:33:36,-31,0,0,                    ,508,-38.72
21/01 12:33:37,-31,0,0,                    ,508,-37.51
21/01 12:33:38,-31,0,0,                    ,508,-37.51
21/01 12:33:39,-31,0,0,                    ,508,-37.51
21/01 12:33:40,-27,0,0,                    ,510,-37.51
21/01 12:33:41,-27,0,0,                    ,510,-32.67
21/01 12:33:42,-27,0,0,                    ,510,-32.67
21/01 12:33:43,-27,0,0,                    ,510,-32.67
21/01 12:33:44,-27,0,0,                    ,510,-32.67
21/01 12:33:45,-27,0,0,                    ,510,-32.67
21/01 12:33:46,-32,0,0,                    ,512,-32.67
21/01 12:33:47,-32,0,0,                    ,512,-32.67
21/01 12:33:48,-33,0,0,                    ,513,-38.72
21/01 12:33:49,-33,0,0,                    ,513,-38.72
21/01 12:33:50,-33,0,0,                    ,513,-39.93
21/01 12:33:51,-33,0,0,                    ,513,-39.93
21/01 12:33:52,-33,0,0,                    ,514,-39.93
21/01 12:33:53,-33,0,0,                    ,514,-39.93
21/01 12:33:54,-33,0,0,                    ,515,-39.93
21/01 12:33:55,-33,0,0,                    ,515,-39.93
21/01 12:33:56,-33,0,0,                    ,515,-39.93
21/01 12:33:57,-33,0,0,                    ,515,-39.93
21/01 12:33:58,-33,0,0,                    ,515,-39.93
21/01 12:33:59,-34,0,0,                    ,517,-39.93
21/01 12:34:00,-34,0,0,                    ,517,-41.14
21/01 12:34:01,-27,0,0,                    ,518,-41.14
21/01 12:34:02,-27,0,0,                    ,518,-32.67
21/01 12:34:03,-27,0,0,                    ,518,-32.67
21/01 12:34:04,-27,0,0,                    ,518,-32.67
21/01 12:34:05,-31,0,0,                    ,520,-32.67
21/01 12:34:06,-31,0,0,                    ,520,-32.67
21/01 12:34:07,-31,0,0,                    ,520,-37.51
21/01 12:34:08,-31,0,0,                    ,520,-37.51
21/01 12:34:09,-31,0,0,                    ,520,-37.51
21/01 12:34:10,-31,0,0,                    ,520,-37.51
21/01 12:34:11,-28,0,0,                    ,522,-37.51
21/01 12:34:12,-28,0,0,                    ,522,-37.51
21/01 12:34:13,-28,0,0,                    ,523,-33.88
21/01 12:34:14,-28,0,0,                    ,523,-33.88
21/01 12:34:15,-28,0,0,                    ,523,-33.88
21/01 12:34:16,-28,0,0,                    ,523,-33.88
21/01 12:34:17,-28,0,0,                    ,523,-33.88
21/01 12:34:18,-27,0,0,                    ,525,-33.88
21/01 12:34:19,-27,0,0,                    ,525,-32.67
21/01 12:34:20,-27,0,0,                    ,525,-32.67
21/01 12:34:21,-27,0,0,                    ,525,-32.67
21/01 12:34:22,-27,0,0,                    ,525,-32.67
21/01 12:34:23,-27,0,0,                    ,525,-32.67
21/01 12:34:24,-26,0,0,                    ,528,-32.67
21/01 12:34:25,-26,0,0,                    ,528,-32.67
21/01 12:34:26,-26,0,0,                    ,528,-31.46
21/01 12:34:27,-26,0,0,                    ,528,-31.46
21/01 12:34:28,-26,0,0,                    ,528,-31.46
21/01 12:34:29,-26,0,0,                    ,528,-31.46
21/01 12:34:30,-26,0,0,                    ,528,-31.46
21/01 12:34:31,-26,0,0,                    ,530,-31.46
21/01 12:34:32,-26,0,0,                    ,530,-31.46
21/01 12:34:33,-27,0,0,                    ,531,-31.46
21/01 12:34:34,-27,0,0,                    ,531,-32.67
21/01 12:34:35,-27,0,0,                    ,532,-32.67
21/01 12:34:36,-27,0,0,                    ,532,-32.67
21/01 12:34:37,-27,0,0,                    ,533,-32.67
21/01 12:34:38,-27,0,0,                    ,533,-32.67
21/01 12:34:39,-27,0,0,                    ,533,-32.67
21/01 12:34:40,-27,0,0,                    ,533,-32.67
21/01 12:34:41,-27,0,0,                    ,533,-32.67
21/01 12:34:42,-27,0,0,                    ,533,-32.67
21/01 12:34:43,-27,0,0,                    ,535,-32.67
21/01 12:34:44,-27,0,0,                    ,535,-32.67
21/01 12:34:45,-27,0,0,                    ,535,-32.67
21/01 12:34:46,-27,0,0,                    ,536,-32.67
21/01 12:34:47,-27,0,0,                    ,536,-32.67
21/01 12:34:49,-27,0,0,                    ,536,-32.67
21/01 12:34:50,-27,0,0,                    ,536,-32.67
21/01 12:34:51,-27,0,0,                    ,538,-32.67
21/01 12:34:52,-27,0,0,                    ,538,-32.67
21/01 12:34:53,-27,0,0,                    ,538,-32.67
21/01 12:34:54,-27,0,0,                    ,538,-32.67
21/01 12:34:55,-26,0,0,                    ,540,-32.67
21/01 12:34:56,-26,0,0,                    ,540,-32.67
21/01 12:34:57,-26,0,0,                    ,540,-31.46
21/01 12:34:58,-26,0,0,                    ,540,-31.46
21/01 12:34:59,-26,0,0,                    ,541,-31.46
21/01 12:35:00,-26,0,0,                    ,541,-31.46
21/01 12:35:01,-26,0,0,                    ,541,-31.46
21/01 12:35:02,-26,0,0,                    ,541,-31.46
21/01 12:35:03,-26,0,0,                    ,541,-31.46
21/01 12:35:04,-26,0,0,                    ,543,-31.46
21/01 12:35:05,-26,0,0,                    ,543,-31.46
21/01 12:35:06,-26,0,0,                    ,543,-31.46
21/01 12:35:07,-26,0,0,                    ,543,-31.46
21/01 12:35:08,-26,0,0,                    ,543,-31.46
21/01 12:35:09,-26,0,0,                    ,543,-31.46
21/01 12:35:10,-27,0,0,                    ,546,-31.46
21/01 12:35:12,-27,0,0,                    ,546,-32.67
21/01 12:35:13,-27,0,0,                    ,546,-32.67
21/01 12:35:14,-27,0,0,                    ,546,-32.67
21/01 12:35:15,-27,0,0,                    ,548,-32.67
21/01 12:35:16,-27,0,0,                    ,548,-32.67
21/01 12:35:17,-27,0,0,                    ,549,-32.67
21/01 12:35:18,-27,0,0,                    ,549,-32.67
21/01 12:35:19,-27,0,0,                    ,549,-32.67
21/01 12:35:20,-27,0,0,                    ,549,-32.67
21/01 12:35:21,-27,0,0,                    ,550,-32.67
21/01 12:35:22,-27,0,0,                    ,550,-32.67
21/01 12:35:23,-27,0,0,                    ,550,-32.67
21/01 12:35:24,-27,0,0,                    ,551,-32.67
21/01 12:35:25,-27,0,0,                    ,551,-32.67
21/01 12:35:26,-27,0,0,                    ,551,-32.67
21/01 12:35:27,-27,0,0,                    ,551,-32.67
21/01 12:35:28,-26,0,0,                    ,553,-32.67
21/01 12:35:29,-26,0,0,                    ,553,-31.46
21/01 12:35:30,-26,0,0,                    ,554,-31.46
21/01 12:35:31,-26,0,0,                    ,554,-31.46
21/01 12:35:32,-26,0,0,                    ,554,-31.46
21/01 12:35:33,-26,0,0,                    ,554,-31.46
21/01 12:35:34,-26,0,0,                    ,555,-31.46
21/01 12:35:35,-26,0,0,                    ,555,-31.46
21/01 12:35:36,-26,0,0,                    ,556,-31.46
21/01 12:35:37,-26,0,0,                    ,556,-31.46
21/01 12:35:38,-26,0,0,                    ,556,-31.46
21/01 12:35:39,-26,0,0,                    ,556,-31.46
21/01 12:35:40,-26,0,0,                    ,556,-31.46
21/01 12:35:41,-27,0,0,                    ,558,-31.46
21/01 12:35:42,-27,0,0,                    ,558,-32.67
21/01 12:35:43,-27,0,0,                    ,559,-32.67
21/01 12:35:44,-27,0,0,                    ,559,-32.67
21/01 12:35:45,-27,0,0,                    ,559,-32.67
21/01 12:35:46,-27,0,0,                    ,559,-32.67
21/01 12:35:47,-37,0,0,                    ,561,-32.67
21/01 12:35:48,-37,0,0,                    ,561,-32.67
21/01 12:35:49,-37,0,0,                    ,561,-44.77
21/01 12:35:50,-37,0,0,                    ,561,-44.77
21/01 12:35:51,-37,0,0,                    ,561,-44.77
21/01 12:35:52,-37,0,0,                    ,563,-44.77
21/01 12:35:53,-37,0,0,                    ,563,-44.77
21/01 12:35:54,-37,0,0,                    ,563,-44.77
21/01 12:35:55,-37,0,0,                    ,563,-44.77
21/01 12:35:56,-26,0,0,                    ,564,-44.77
21/01 12:35:57,-26,0,0,                    ,564,-31.46
21/01 12:35:58,-26,0,0,                    ,564,-31.46
21/01 12:35:59,-26,0,0,                    ,564,-31.46
21/01 12:36:00,-33,0,0,                    ,566,-31.46
21/01 12:36:01,-33,0,0,                    ,566,-39.93
21/01 12:36:02,-33,0,0,                    ,566,-39.93
21/01 12:36:03,-33,0,0,                    ,566,-39.93
21/01 12:36:04,-33,0,0,                    ,566,-39.93
21/01 12:36:05,-33,0,0,                    ,566,-39.93
21/01 12:36:06,-51,0,0,                    ,568,-39.93
21/01 12:36:07,-51,0,0,                    ,568,-61.71
21/01 12:36:08,-40,0,0,                    ,569,-61.71
21/01 12:36:09,-40,0,0,                    ,569,-61.71
21/01 12:36:10,-40,0,0,                    ,569,-48.4
21/01 12:36:11,-40,0,0,                    ,569,-48.4
21/01 12:36:12,-34,0,0,                    ,571,-48.4
21/01 12:36:13,-34,0,0,                    ,571,-48.4
21/01 12:36:14,-34,0,0,                    ,571,-41.14
21/01 12:36:15,-34,0,0,                    ,571,-41.14
21/01 12:36:16,-34,0,0,                    ,571,-41.14
21/01 12:36:17,-34,0,0,                    ,571,-41.14
21/01 12:36:18,-15,0,0,                    ,573,-41.14
21/01 12:36:20,-15,0,0,                    ,573,-41.14
21/01 12:36:21,-17,0,0,                    ,574,-18.15
21/01 12:36:22,-17,0,0,                    ,574,-18.15
21/01 12:36:23,-17,0,0,                    ,574,-20.57
21/01 12:36:24,-17,0,0,                    ,574,-20.57
21/01 12:36:25,-17,0,0,                    ,574,-20.57
21/01 12:36:26,-17,0,0,                    ,576,-20.57
21/01 12:36:27,-17,0,0,                    ,576,-20.57
21/01 12:36:28,-15,0,0,                    ,577,-20.57
21/01 12:36:29,-15,0,0,                    ,577,-18.15
21/01 12:36:30,-15,0,0,                    ,577,-18.15
21/01 12:36:31,-15,0,0,                    ,577,-18.15
21/01 12:36:32,-15,0,0,                    ,579,-18.15
21/01 12:36:33,-15,0,0,                    ,579,-18.15
21/01 12:36:34,-15,0,0,                    ,579,-18.15
21/01 12:36:35,-15,0,0,                    ,579,-18.15
21/01 12:36:36,-15,0,0,                    ,579,-18.15
21/01 12:36:37,-15,0,0,                    ,579,-18.15
21/01 12:36:38,-16,0,0,                    ,581,-18.15
21/01 12:36:39,-16,0,0,                    ,581,-18.15
21/01 12:36:40,-15,0,0,                    ,582,-19.36
21/01 12:36:41,-15,0,0,                    ,582,-19.36
21/01 12:36:42,-15,0,0,                    ,582,-18.15
21/01 12:36:43,-15,0,0,                    ,582,-18.15
21/01 12:36:44,-17,0,0,                    ,583,-18.15
21/01 12:36:45,-17,0,0,                    ,583,-18.15
21/01 12:36:46,-17,0,0,                    ,584,-20.57
21/01 12:36:47,-17,0,0,                    ,584,-20.57
21/01 12:36:48,-17,0,0,                    ,584,-20.57
21/01 12:36:49,-17,0,0,                    ,584,-20.57
21/01 12:36:50,-16,0,0,                    ,586,-20.57
21/01 12:36:51,-16,0,0,                    ,586,-20.57
21/01 12:36:52,-17,0,0,                    ,587,-19.36
21/01 12:36:53,-17,0,0,                    ,587,-19.36
21/01 12:36:54,-17,0,0,                    ,587,-20.57
21/01 12:36:55,-17,0,0,                    ,587,-20.57
21/01 12:36:56,-17,0,0,                    ,588,-20.57
21/01 12:36:57,-17,0,0,                    ,588,-20.57
21/01 12:36:58,-17,0,0,                    ,588,-20.57
21/01 12:36:59,-17,0,0,                    ,589,-20.57
21/01 12:37:01,-17,0,0,                    ,589,-20.57
21/01 12:37:02,-17,0,0,                    ,589,-20.57
21/01 12:37:03,-17,0,0,                    ,589,-20.57
21/01 12:37:04,-15,0,0,                    ,591,-20.57
21/01 12:37:05,-15,0,0,                    ,591,-18.15
21/01 12:37:06,-15,0,0,                    ,592,-18.15
21/01 12:37:07,-15,0,0,                    ,592,-18.15
21/01 12:37:08,-15,0,0,                    ,592,-18.15
21/01 12:37:09,-15,0,0,                    ,592,-18.15
21/01 12:37:10,-15,0,0,                    ,594,-18.15
21/01 12:37:11,-15,0,0,                    ,594,-18.15
21/01 12:37:12,-15,0,0,                    ,594,-18.15
21/01 12:37:13,-15,0,0,                    ,594,-18.15
21/01 12:37:14,-15,0,0,                    ,594,-18.15
21/01 12:37:15,-15,0,0,                    ,594,-18.15
21/01 12:37:16,-17,0,0,                    ,596,-18.15
21/01 12:37:17,-17,0,0,                    ,596,-18.15
21/01 12:37:18,-17,0,0,                    ,596,-20.57
21/01 12:37:19,-17,0,0,                    ,597,-20.57
21/01 12:37:20,-17,0,0,                    ,597,-20.57
21/01 12:37:21,-17,0,0,                    ,597,-20.57
21/01 12:37:22,-17,0,0,                    ,597,-20.57
21/01 12:37:23,-16,0,0,                    ,599,-20.57
21/01 12:37:24,-16,0,0,                    ,599,-20.57
21/01 12:37:25,-17,0,0,                    ,600,-19.36
21/01 12:37:26,-17,0,0,                    ,600,-19.36
21/01 12:37:27,-17,0,0,                    ,600,-20.57
21/01 12:37:28,-17,0,0,                    ,600,-20.57
21/01 12:37:29,-17,0,0,                    ,600,-20.57
21/01 12:37:30,-17,0,0,                    ,602,-20.57
21/01 12:37:31,-17,0,0,                    ,602,-20.57
21/01 12:37:32,-17,0,0,                    ,602,-20.57
21/01 12:37:33,-17,0,0,                    ,602,-20.57
21/01 12:37:34,-17,0,0,                    ,602,-20.57
21/01 12:37:35,-17,0,0,                    ,602,-20.57
21/01 12:37:36,-17,0,0,                    ,604,-20.57
21/01 12:37:37,-17,0,0,                    ,604,-20.57
21/01 12:37:38,-17,0,0,                    ,605,-20.57
21/01 12:37:40,-17,0,0,                    ,605,-20.57
21/01 12:37:41,-17,0,0,                    ,606,-20.57
21/01 12:37:42,-17,0,0,                    ,606,-20.57
21/01 12:37:43,-16,0,0,                    ,607,-20.57
21/01 12:37:44,-16,0,0,                    ,607,-20.57
21/01 12:37:45,-16,0,0,                    ,607,-19.36
21/01 12:37:46,-16,0,0,                    ,607,-19.36
21/01 12:37:47,-17,0,0,                    ,609,-19.36
21/01 12:37:48,-17,0,0,                    ,609,-19.36
21/01 12:37:49,-17,0,0,                    ,609,-20.57
21/01 12:37:50,-17,0,0,                    ,609,-20.57
21/01 12:37:51,-17,0,0,                    ,609,-20.57
21/01 12:37:52,-17,0,0,                    ,610,-20.57
21/01 12:37:53,-17,0,0,                    ,610,-20.57
21/01 12:37:54,-16,0,0,                    ,611,-20.57
21/01 12:37:55,-16,0,0,                    ,611,-19.36
21/01 12:37:56,-16,0,0,                    ,612,-19.36
21/01 12:37:57,-16,0,0,                    ,612,-19.36
21/01 12:37:58,-16,0,0,                    ,612,-19.36
21/01 12:37:59,-16,0,0,                    ,612,-19.36
21/01 12:38:00,-17,0,0,                    ,614,-19.36
21/01 12:38:01,-17,0,0,                    ,614,-19.36
21/01 12:38:02,-17,0,0,                    ,615,-20.57
21/01 12:38:03,-17,0,0,                    ,615,-20.57
21/01 12:38:04,-17,0,0,                    ,615,-20.57
21/01 12:38:05,-17,0,0,                    ,615,-20.57
21/01 12:38:06,-17,0,0,                    ,615,-20.57
21/01 12:38:07,-17,0,0,                    ,615,-20.57
21/01 12:38:08,-17,0,0,                    ,615,-20.57
21/01 12:38:09,-17,0,0,                    ,617,-20.57
21/01 12:38:10,-17,0,0,                    ,617,-20.57
21/01 12:38:11,-17,0,0,                    ,618,-20.57
21/01 12:38:12,-17,0,0,                    ,618,-20.57
21/01 12:38:13,-17,0,0,                    ,619,-20.57
21/01 12:38:14,-17,0,0,                    ,619,-20.57
21/01 12:38:15,-15,0,0,                    ,620,-20.57
21/01 12:38:16,-15,0,0,                    ,620,-20.57
21/01 12:38:17,-15,0,0,                    ,620,-18.15
21/01 12:38:18,-15,0,0,                    ,620,-18.15
21/01 12:38:19,-15,0,0,                    ,620,-18.15
21/01 12:38:20,-15,0,0,                    ,620,-18.15
21/01 12:38:21,-15,0,0,                    ,620,-18.15
21/01 12:38:22,-17,0,0,                    ,623,-18.15
21/01 12:38:23,-17,0,0,                    ,623,-20.57
21/01 12:38:24,-17,0,0,                    ,623,-20.57
21/01 12:38:25,-17,0,0,                    ,623,-20.57
21/01 12:38:26,-17,0,0,                    ,623,-20.57
21/01 12:38:27,-17,0,0,                    ,623,-20.57
21/01 12:38:28,-16,0,0,                    ,625,-20.57
21/01 12:38:29,-16,0,0,                    ,625,-19.36
21/01 12:38:30,-16,0,0,                    ,625,-19.36
21/01 12:38:31,-16,0,0,                    ,625,-19.36
21/01 12:38:32,-16,0,0,                    ,627,-19.36
21/01 12:38:33,-16,0,0,                    ,627,-19.36
21/01 12:38:34,-16,0,0,                    ,628,-19.36
21/01 12:38:35,-16,0,0,                    ,628,-19.36
21/01 12:38:36,-16,0,0,                    ,628,-19.36
21/01 12:38:37,-16,0,0,                    ,628,-19.36
21/01 12:38:38,-16,0,0,                    ,628,-19.36
21/01 12:38:39,-16,0,0,                    ,628,-19.36
21/01 12:38:40,-36,0,0,                    ,630,-19.36
21/01 12:38:41,-36,0,0,                    ,630,-19.36
21/01 12:38:42,-36,0,0,                    ,630,-43.56
21/01 12:38:43,-36,0,0,                    ,630,-43.56
21/01 12:38:45,-36,0,0,                    ,632,-43.56
21/01 12:38:46,-36,0,0,                    ,632,-43.56
21/01 12:38:47,-30,0,0,                    ,633,-43.56
21/01 12:38:48,-30,0,0,                    ,633,-43.56
21/01 12:38:49,-30,0,0,                    ,633,-36.3
21/01 12:38:50,-30,0,0,                    ,633,-36.3
21/01 12:38:51,-30,0,0,                    ,633,-36.3
21/01 12:38:52,-36,0,0,                    ,635,-36.3
21/01 12:38:54,-36,0,0,                    ,635,-43.56
21/01 12:38:55,-36,0,0,                    ,635,-43.56
21/01 12:38:56,-36,0,0,                    ,635,-43.56
21/01 12:38:57,-36,0,0,                    ,635,-43.56
21/01 12:38:58,-36,0,0,                    ,635,-43.56
21/01 12:38:59,-35,0,0,                    ,637,-43.56
21/01 12:39:00,-35,0,0,                    ,637,-42.35
21/01 12:39:01,-31,0,0,                    ,638,-42.35
21/01 12:39:02,-31,0,0,                    ,638,-42.35
21/01 12:39:03,-31,0,0,                    ,638,-37.51
21/01 12:39:04,-31,0,0,                    ,638,-37.51
21/01 12:39:05,-31,0,0,                    ,640,-37.51
21/01 12:39:06,-31,0,0,                    ,640,-37.51
21/01 12:39:07,-31,0,0,                    ,640,-37.51
21/01 12:39:08,-31,0,0,                    ,640,-37.51
21/01 12:39:09,-31,0,0,                    ,640,-37.51
21/01 12:39:10,-31,0,0,                    ,640,-37.51
21/01 12:39:11,-31,0,0,                    ,640,-37.51
21/01 12:39:12,-30,0,0,                    ,642,-37.51
21/01 12:39:13,-30,0,0,                    ,642,-36.3
21/01 12:39:14,-39,0,0,                    ,643,-36.3
21/01 12:39:15,-39,0,0,                    ,643,-47.19
21/01 12:39:16,-39,0,0,                    ,643,-47.19
21/01 12:39:17,-39,0,0,                    ,643,-47.19
21/01 12:39:18,-35,0,0,                    ,645,-47.19
21/01 12:39:19,-35,0,0,                    ,645,-42.35
21/01 12:39:20,-30,0,0,                    ,646,-42.35
21/01 12:39:21,-30,0,0,                    ,646,-42.35
21/01 12:39:22,-30,0,0,                    ,646,-36.3
21/01 12:39:23,-30,0,0,                    ,646,-36.3
21/01 12:39:24,-39,0,0,                    ,648,-36.3
21/01 12:39:25,-39,0,0,                    ,648,-36.3
21/01 12:39:26,-39,0,0,                    ,648,-47.19
21/01 12:39:27,-39,0,0,                    ,648,-47.19
21/01 12:39:28,-39,0,0,                    ,648,-47.19
21/01 12:39:29,-39,0,0,                    ,648,-47.19
21/01 12:39:30,-39,0,0,                    ,648,-47.19
21/01 12:39:31,-30,0,0,                    ,650,-47.19
21/01 12:39:32,-30,0,0,                    ,650,-36.3
21/01 12:39:33,-30,0,0,                    ,651,-36.3
21/01 12:39:34,-30,0,0,                    ,651,-36.3
21/01 12:39:35,-30,0,0,                    ,651,-36.3
21/01 12:39:36,-30,0,0,                    ,651,-36.3
21/01 12:39:37,-30,0,0,                    ,653,-36.3
21/01 12:39:38,-30,0,0,                    ,653,-36.3
21/01 12:39:39,-30,0,0,                    ,653,-36.3
21/01 12:39:40,-30,0,0,                    ,653,-36.3
21/01 12:39:41,-30,0,0,                    ,653,-36.3
21/01 12:39:42,-30,0,0,                    ,653,-36.3
21/01 12:39:43,-30,0,0,                    ,655,-36.3
21/01 12:39:44,-30,0,0,                    ,655,-36.3
21/01 12:39:45,-36,0,0,                    ,656,-36.3
21/01 12:39:46,-36,0,0,                    ,656,-43.56
21/01 12:39:47,-36,0,0,                    ,656,-43.56
21/01 12:39:48,-36,0,0,                    ,656,-43.56
21/01 12:39:49,-35,0,0,                    ,658,-43.56
21/01 12:39:50,-35,0,0,                    ,658,-43.56
21/01 12:39:51,-35,0,0,                    ,658,-42.35
21/01 12:39:52,-35,0,0,                    ,658,-42.35
21/01 12:39:53,-35,0,0,                    ,658,-42.35
21/01 12:39:54,-35,0,0,                    ,658,-42.35
21/01 12:39:55,-33,0,0,                    ,660,-42.35
21/01 12:39:56,-33,0,0,                    ,660,-42.35
21/01 12:39:57,-33,0,0,                    ,660,-39.93
21/01 12:39:58,-33,0,0,                    ,661,-39.93
21/01 12:40:00,-33,0,0,                    ,661,-39.93
21/01 12:40:01,-33,0,0,                    ,661,-39.93
21/01 12:40:02,-33,0,0,                    ,661,-39.93
21/01 12:40:03,-30,0,0,                    ,663,-39.93
21/01 12:40:04,-30,0,0,                    ,663,-39.93
21/01 12:40:05,-36,0,0,                    ,664,-36.3
21/01 12:40:06,-36,0,0,                    ,664,-36.3
21/01 12:40:07,-36,0,0,                    ,664,-43.56
21/01 12:40:08,-36,0,0,                    ,664,-43.56
21/01 12:40:09,-36,0,0,                    ,665,-43.56
21/01 12:40:10,-36,0,0,                    ,665,-43.56
21/01 12:40:11,-36,0,0,                    ,666,-43.56
21/01 12:40:12,-36,0,0,                    ,666,-43.56
21/01 12:40:13,-36,0,0,                    ,666,-43.56
21/01 12:40:14,-36,0,0,                    ,666,-43.56
21/01 12:40:15,-36,0,0,                    ,666,-43.56
21/01 12:40:16,-41,0,0,                    ,668,-43.56
21/01 12:40:17,-41,0,0,                    ,668,-49.61
21/01 12:40:18,-41,0,0,                    ,668,-49.61
21/01 12:40:19,-41,0,0,                    ,668,-49.61
21/01 12:40:20,-41,0,0,                    ,668,-49.61
21/01 12:40:21,-41,0,0,                    ,668,-49.61
21/01 12:40:22,-37,0,0,                    ,671,-49.61
21/01 12:40:23,-37,0,0,                    ,671,-49.61
21/01 12:40:24,-37,0,0,                    ,671,-44.77
21/01 12:40:25,-37,0,0,                    ,671,-44.77
21/01 12:40:26,-37,0,0,                    ,671,-44.77
21/01 12:40:27,-37,0,0,                    ,671,-44.77
21/01 12:40:28,-34,0,0,                    ,673,-44.77
21/01 12:40:29,-34,0,0,                    ,673,-44.77
21/01 12:40:30,-34,0,0,                    ,673,-41.14
21/01 12:40:31,-34,0,0,                    ,674,-41.14
21/01 12:40:32,-34,0,0,                    ,674,-41.14
21/01 12:40:33,-34,0,0,                    ,674,-41.14
21/01 12:40:34,-34,0,0,                    ,674,-41.14
21/01 12:40:35,-35,0,0,                    ,676,-41.14
21/01 12:40:36,-35,0,0,                    ,676,-42.35
21/01 12:40:37,-35,0,0,                    ,676,-42.35
21/01 12:40:38,-35,0,0,                    ,676,-42.35
21/01 12:40:40,-36,0,0,                    ,678,-42.35
21/01 12:40:41,-36,0,0,                    ,678,-42.35
21/01 12:40:42,-37,0,0,                    ,679,-43.56
21/01 12:40:43,-37,0,0,                    ,679,-43.56
21/01 12:40:44,-37,0,0,                    ,679,-44.77
21/01 12:40:45,-37,0,0,                    ,679,-44.77
21/01 12:40:46,-37,0,0,                    ,679,-44.77
21/01 12:40:47,-37,0,0,                    ,679,-44.77
21/01 12:40:48,-36,0,0,                    ,681,-44.77
21/01 12:40:49,-36,0,0,                    ,681,-44.77
21/01 12:40:50,-36,0,0,                    ,681,-43.56
21/01 12:40:51,-36,0,0,                    ,681,-43.56
21/01 12:40:52,-36,0,0,                    ,681,-43.56
21/01 12:40:53,-36,0,0,                    ,683,-43.56
21/01 12:40:54,-36,0,0,                    ,683,-43.56
21/01 12:40:55,-35,0,0,                    ,684,-43.56
21/01 12:40:56,-35,0,0,                    ,684,-42.35
21/01 12:40:57,-35,0,0,                    ,684,-42.35
21/01 12:40:58,-35,0,0,                    ,684,-42.35
21/01 12:40:59,-35,0,0,                    ,684,-42.35
21/01 12:41:00,-35,0,0,                    ,684,-42.35
21/01 12:41:01,-35,0,0,                    ,686,-42.35
21/01 12:41:02,-35,0,0,                    ,686,-42.35
21/01 12:41:03,-35,0,0,                    ,686,-42.35
21/01 12:41:04,-35,0,0,                    ,686,-42.35
21/01 12:41:05,-36,0,0,                    ,688,-42.35
21/01 12:41:06,-36,0,0,                    ,688,-43.56
21/01 12:41:07,-34,0,0,                    ,689,-43.56
21/01 12:41:08,-34,0,0,                    ,689,-43.56
21/01 12:41:09,-34,0,0,                    ,689,-41.14
21/01 12:41:10,-34,0,0,                    ,689,-41.14
21/01 12:41:11,-37,0,0,                    ,691,-41.14
21/01 12:41:12,-37,0,0,                    ,691,-41.14
21/01 12:41:13,-37,0,0,                    ,691,-44.77
21/01 12:41:15,-37,0,0,                    ,691,-44.77
21/01 12:41:16,-37,0,0,                    ,691,-44.77
21/01 12:41:17,-37,0,0,                    ,692,-44.77
21/01 12:41:18,-37,0,0,                    ,692,-44.77
21/01 12:41:19,-35,0,0,                    ,693,-44.77
21/01 12:41:20,-35,0,0,                    ,693,-42.35
21/01 12:41:21,-37,0,0,                    ,694,-42.35
21/01 12:41:22,-37,0,0,                    ,694,-44.77
21/01 12:41:23,-37,0,0,                    ,694,-44.77
21/01 12:41:24,-37,0,0,                    ,694,-44.77
21/01 12:41:25,-37,0,0,                    ,696,-44.77
21/01 12:41:26,-37,0,0,                    ,696,-44.77
21/01 12:41:27,-37,0,0,                    ,696,-44.77
21/01 12:41:28,-37,0,0,                    ,696,-44.77
21/01 12:41:29,-35,0,0,                    ,697,-44.77
21/01 12:41:30,-35,0,0,                    ,697,-44.77
21/01 12:41:31,-36,0,0,                    ,698,-42.35
21/01 12:41:32,-36,0,0,                    ,698,-42.35
21/01 12:41:33,-36,0,0,                    ,699,-43.56
21/01 12:41:34,-36,0,0,                    ,699,-43.56
21/01 12:41:35,-36,0,0,                    ,699,-43.56
21/01 12:41:36,-36,0,0,                    ,699,-43.56
21/01 12:41:37,-36,0,0,                    ,699,-43.56
21/01 12:41:38,-37,0,0,                    ,701,-43.56
21/01 12:41:39,-37,0,0,                    ,701,-44.77
21/01 12:41:40,-36,0,0,                    ,702,-44.77
21/01 12:41:41,-36,0,0,                    ,702,-43.56
